"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","I.C_4 Five thousand cases and verify cases count on search by ","","Sun May 18 21:15:47 UTC 2025","skipped","Sun May 18 21:15:47 UTC 2025","","Import Cases","",""
"","0","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","skipped","Sun May 18 21:14:41 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","26075","3 Import Notes for Case - Precheck Only","","Sun May 18 21:22:05 UTC 2025","failed","Sun May 18 21:22:31 UTC 2025","","Import Notes","",""
"","1","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Sun May 18 21:16:20 UTC 2025","skipped","Sun May 18 21:16:20 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","26125","I.U_1 Import and verify User with all fields","","Sun May 18 21:26:56 UTC 2025","failed","Sun May 18 21:27:22 UTC 2025","","Import Users","",""
"","0","I.C_5 Case Import - Precheck Only","","Sun May 18 21:15:47 UTC 2025","skipped","Sun May 18 21:15:47 UTC 2025","","Import Cases","",""
"","27216","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Sun May 18 21:14:41 UTC 2025","failed","Sun May 18 21:15:09 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","1","I.C_3 Case with custom fields","","Sun May 18 21:15:47 UTC 2025","skipped","Sun May 18 21:15:47 UTC 2025","","Import Cases","",""
"","26100","8 Validation messages for invalid values","","Sun May 18 21:23:24 UTC 2025","failed","Sun May 18 21:23:50 UTC 2025","","Import Notes","",""
"","27009","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Sun May 18 21:16:57 UTC 2025","failed","Sun May 18 21:17:24 UTC 2025","","Edit User","",""
"","2","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Sun May 18 21:18:33 UTC 2025","broken","Sun May 18 21:18:33 UTC 2025","","Item Transactions & Actions","",""
"","1","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Sun May 18 21:15:10 UTC 2025","broken","Sun May 18 21:15:10 UTC 2025","","Import Case Updates","",""
"","26073","7 Validation messages for wrongly formatted values","","Sun May 18 21:22:57 UTC 2025","failed","Sun May 18 21:23:23 UTC 2025","","Import Notes","",""
"","0","3. Import update for item status (Move transaction)","","Sun May 18 21:16:25 UTC 2025","skipped","Sun May 18 21:16:25 UTC 2025","","Import Item Updates","",""
"","0","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Sun May 18 21:15:28 UTC 2025","broken","Sun May 18 21:15:28 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","0","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Sun May 18 21:15:28 UTC 2025","skipped","Sun May 18 21:15:28 UTC 2025","","Edit Case","",""
"","26046","1.2. Optional fields disabled -- First & Last Name populated -- redirect to Add Person page again","Add Person","Sun May 18 21:22:48 UTC 2025","failed","Sun May 18 21:23:14 UTC 2025","","1. Org Admin","",""
"","26142","1.1. All fields enabled -- redirect to View Added Person","Add Person","Sun May 18 21:22:22 UTC 2025","failed","Sun May 18 21:22:48 UTC 2025","","1. Org Admin","",""
"","26979","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Sun May 18 21:18:06 UTC 2025","failed","Sun May 18 21:18:33 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","27008","2.1 Cancelling warning keeps user logged in on other machine","Login page","Sun May 18 21:17:39 UTC 2025","failed","Sun May 18 21:18:06 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
